image_id,image_ref,label_source,usable_for_training,material_category,sub_category,material_code,weight_kg,city,month,lighting,background,hand_for_scale,split
IMG901742,img/placeholder/1742.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,24.5,Nashik,2025-09,indoor_tube,cluttered_yard,True,val
IMG901743,img/placeholder/1743.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,23.0,Mumbai,2025-04,daylight,cluttered_yard,True,val
IMG901744,img/placeholder/1744.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,14.1,Nashik,2026-02,shade,cluttered_yard,False,train
IMG901745,img/placeholder/1745.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,9.4,Mumbai,2026-02,daylight,shop_counter,False,train
IMG901746,img/placeholder/1746.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,23.2,Pune,2025-08,daylight,cluttered_yard,False,train
IMG901747,img/placeholder/1747.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,11.2,Nashik,2025-09,low_light,floor_mat,True,train
IMG901748,img/placeholder/1748.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,13.8,Pimpri-Chinchwad,2025-05,daylight,floor_mat,True,val
IMG901749,img/placeholder/1749.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,9.7,Nagpur,2025-09,daylight,cluttered_yard,True,test
IMG901750,img/placeholder/1750.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,63.7,Mumbai,2025-07,low_light,shop_counter,False,val
IMG901751,img/placeholder/1751.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,3.3,Pimpri-Chinchwad,2026-03,low_light,cluttered_yard,False,train
IMG901752,img/placeholder/1752.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,43.8,Nagpur,2026-02,daylight,cluttered_yard,False,train
IMG901753,img/placeholder/1753.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,36.9,Nashik,2026-05,daylight,cluttered_yard,False,train
IMG901754,img/placeholder/1754.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,90.3,Mumbai,2026-04,shade,plain,True,test
IMG901755,img/placeholder/1755.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,5.4,Nashik,2025-11,indoor_tube,cart,True,val
IMG901756,img/placeholder/1756.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,24.4,Aurangabad,2025-07,flash,cluttered_yard,False,train
IMG901757,img/placeholder/1757.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,11.3,Mumbai,2026-06,shade,shop_counter,False,train
IMG901758,img/placeholder/1758.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,5.1,Pune,2025-12,low_light,cluttered_yard,False,test
IMG901759,img/placeholder/1759.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,3.2,Pune,2025-09,daylight,plain,True,train
IMG901760,img/placeholder/1760.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,20.3,Mumbai,2025-12,flash,shop_counter,False,train
IMG901761,img/placeholder/1761.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,10.7,Pimpri-Chinchwad,2025-08,daylight,floor_mat,False,val
IMG901762,img/placeholder/1762.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,30.9,Aurangabad,2025-04,indoor_tube,floor_mat,False,train
IMG901763,img/placeholder/1763.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,20.4,Aurangabad,2026-03,flash,cluttered_yard,False,train
IMG901764,img/placeholder/1764.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,8.8,Nagpur,2025-10,shade,floor_mat,True,train
IMG901765,img/placeholder/1765.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,32.2,Mumbai,2025-05,daylight,cart,True,train
IMG901766,img/placeholder/1766.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,19.8,Pimpri-Chinchwad,2026-05,low_light,cluttered_yard,False,train
IMG901767,img/placeholder/1767.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,44.7,Mumbai,2026-06,indoor_tube,cluttered_yard,False,test
IMG901768,img/placeholder/1768.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,12.8,Pune,2025-09,daylight,cluttered_yard,False,train
IMG901769,img/placeholder/1769.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,26.7,Nashik,2026-03,flash,cluttered_yard,False,test
IMG901770,img/placeholder/1770.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,8.0,Mumbai,2026-04,low_light,cluttered_yard,False,train
IMG901771,img/placeholder/1771.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,0.8,Mumbai,2025-08,indoor_tube,cart,False,val
IMG901772,img/placeholder/1772.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,31.3,Nagpur,2026-04,daylight,plain,True,train
IMG901773,img/placeholder/1773.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,26.8,Pune,2025-09,indoor_tube,cluttered_yard,False,train
IMG901774,img/placeholder/1774.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,60.3,Pune,2026-04,shade,cart,True,train
IMG901775,img/placeholder/1775.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,18.5,Pune,2025-03,daylight,floor_mat,False,val
IMG901776,img/placeholder/1776.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,23.1,Nashik,2025-12,daylight,cart,False,test
IMG901777,img/placeholder/1777.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,27.1,Pune,2025-03,shade,cluttered_yard,False,val
IMG901778,img/placeholder/1778.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,17.1,Mumbai,2026-05,daylight,shop_counter,True,test
IMG901779,img/placeholder/1779.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,25.1,Pune,2025-04,shade,floor_mat,True,train
IMG901780,img/placeholder/1780.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,1.7,Mumbai,2025-09,indoor_tube,cluttered_yard,True,train
IMG901781,img/placeholder/1781.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,13.4,Pimpri-Chinchwad,2026-03,indoor_tube,cluttered_yard,True,train
IMG901782,img/placeholder/1782.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,52.9,Pune,2025-07,indoor_tube,cluttered_yard,False,train
IMG901783,img/placeholder/1783.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,26.3,Mumbai,2026-06,daylight,floor_mat,False,val
IMG901784,img/placeholder/1784.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,7.1,Aurangabad,2026-06,indoor_tube,cluttered_yard,False,val
IMG901785,img/placeholder/1785.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,11.6,Pimpri-Chinchwad,2025-05,flash,cluttered_yard,False,val
IMG901786,img/placeholder/1786.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,58.4,Mumbai,2026-02,daylight,cluttered_yard,False,val
IMG901787,img/placeholder/1787.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,12.1,Pune,2025-12,daylight,floor_mat,False,train
IMG901788,img/placeholder/1788.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,19.8,Aurangabad,2026-03,daylight,plain,True,train
IMG901789,img/placeholder/1789.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,15.5,Nagpur,2025-03,shade,floor_mat,True,train
IMG901790,img/placeholder/1790.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,22.3,Pimpri-Chinchwad,2025-11,shade,shop_counter,False,train
IMG901791,img/placeholder/1791.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,25.4,Nagpur,2026-04,daylight,cluttered_yard,True,train
IMG901792,img/placeholder/1792.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,25.5,Nashik,2026-03,low_light,plain,False,train
IMG901793,img/placeholder/1793.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,29.9,Aurangabad,2026-03,indoor_tube,cart,True,train
IMG901794,img/placeholder/1794.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,12.9,Mumbai,2026-01,indoor_tube,cart,False,train
IMG901795,img/placeholder/1795.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,73.1,Pimpri-Chinchwad,2025-04,shade,cluttered_yard,False,train
IMG901796,img/placeholder/1796.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,11.5,Mumbai,2026-01,daylight,cart,True,train
IMG901797,img/placeholder/1797.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,24.5,Nashik,2025-11,daylight,floor_mat,False,train
IMG901798,img/placeholder/1798.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,27.5,Nashik,2025-04,indoor_tube,shop_counter,False,train
IMG901799,img/placeholder/1799.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,0.2,Mumbai,2025-03,daylight,cart,False,val
IMG901800,img/placeholder/1800.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,6.4,Pimpri-Chinchwad,2025-12,low_light,cluttered_yard,False,train
IMG901801,img/placeholder/1801.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,20.6,Pimpri-Chinchwad,2026-02,shade,shop_counter,True,train
IMG901802,img/placeholder/1802.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3.1,Pune,2025-06,flash,cluttered_yard,False,test
IMG901803,img/placeholder/1803.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,40.3,Mumbai,2025-09,indoor_tube,floor_mat,True,train
IMG901804,img/placeholder/1804.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,5.6,Mumbai,2026-08,daylight,cluttered_yard,True,train
IMG901805,img/placeholder/1805.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,13.4,Mumbai,2026-01,shade,shop_counter,False,train
IMG901806,img/placeholder/1806.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,28.7,Pune,2025-04,daylight,shop_counter,False,train
IMG901807,img/placeholder/1807.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,64.7,Pune,2026-02,shade,shop_counter,True,test
IMG901808,img/placeholder/1808.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,39.5,Aurangabad,2025-04,shade,floor_mat,False,val
IMG901809,img/placeholder/1809.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,30.1,Nashik,2026-01,indoor_tube,plain,False,train
IMG901810,img/placeholder/1810.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,39.3,Pune,2025-09,shade,floor_mat,False,train
IMG901811,img/placeholder/1811.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,84.4,Aurangabad,2026-03,shade,cluttered_yard,False,test
IMG901812,img/placeholder/1812.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,9.7,Nagpur,2025-11,indoor_tube,floor_mat,True,val
IMG901813,img/placeholder/1813.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,18.4,Mumbai,2025-06,low_light,cluttered_yard,False,train
IMG901814,img/placeholder/1814.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,113.1,Mumbai,2026-03,indoor_tube,floor_mat,False,train
IMG901815,img/placeholder/1815.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,14.1,Mumbai,2026-06,shade,cluttered_yard,False,train
IMG901816,img/placeholder/1816.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,24.2,Pimpri-Chinchwad,2026-07,shade,cluttered_yard,True,train
IMG901817,img/placeholder/1817.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,56.7,Aurangabad,2026-05,shade,shop_counter,True,train
IMG901818,img/placeholder/1818.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,21.4,Pimpri-Chinchwad,2026-03,daylight,shop_counter,False,test
IMG901819,img/placeholder/1819.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,107.4,Pune,2026-05,shade,shop_counter,False,train
IMG901820,img/placeholder/1820.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,39.7,Pune,2025-09,daylight,cart,True,train
IMG901821,img/placeholder/1821.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,30.4,Nagpur,2025-09,shade,cluttered_yard,False,val
IMG901822,img/placeholder/1822.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,10.5,Aurangabad,2025-11,shade,cart,False,train
IMG901823,img/placeholder/1823.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,13.4,Pune,2025-09,low_light,plain,False,train
IMG901824,img/placeholder/1824.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,33.8,Pune,2026-06,shade,cluttered_yard,True,train
IMG901825,img/placeholder/1825.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,29.4,Aurangabad,2026-01,low_light,floor_mat,False,train
IMG901826,img/placeholder/1826.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,48.0,Nashik,2025-06,indoor_tube,cluttered_yard,False,train
IMG901827,img/placeholder/1827.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,134.0,Pune,2025-07,indoor_tube,cart,False,train
IMG901828,img/placeholder/1828.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,61.5,Nagpur,2025-10,daylight,plain,True,train
IMG901829,img/placeholder/1829.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,35.0,Mumbai,2025-06,daylight,cart,True,train
IMG901830,img/placeholder/1830.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,16.1,Mumbai,2025-11,daylight,plain,False,train
IMG901831,img/placeholder/1831.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,18.9,Nagpur,2025-03,daylight,cluttered_yard,False,test
IMG901832,img/placeholder/1832.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,18.6,Mumbai,2025-03,daylight,floor_mat,True,train
IMG901833,img/placeholder/1833.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,9.2,Mumbai,2026-02,shade,cluttered_yard,True,train
IMG901834,img/placeholder/1834.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,26.4,Nashik,2026-02,shade,shop_counter,False,train
IMG901835,img/placeholder/1835.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,2.4,Mumbai,2025-03,shade,cluttered_yard,False,train
IMG901836,img/placeholder/1836.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,83.4,Pimpri-Chinchwad,2026-07,daylight,cluttered_yard,False,test
IMG901837,img/placeholder/1837.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,65.5,Pune,2026-07,indoor_tube,floor_mat,False,train
IMG901838,img/placeholder/1838.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,108.1,Mumbai,2025-12,indoor_tube,cart,True,train
IMG901839,img/placeholder/1839.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,54.4,Pune,2025-11,shade,shop_counter,True,train
IMG901840,img/placeholder/1840.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,31.2,Mumbai,2026-06,indoor_tube,floor_mat,False,train
IMG901841,img/placeholder/1841.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,87.2,Aurangabad,2025-06,daylight,cluttered_yard,False,train
IMG901842,img/placeholder/1842.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,103.0,Aurangabad,2025-03,daylight,cluttered_yard,False,train
IMG901843,img/placeholder/1843.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,89.3,Mumbai,2025-10,daylight,plain,True,train
IMG901844,img/placeholder/1844.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,42.6,Pune,2025-11,daylight,shop_counter,False,train
IMG901845,img/placeholder/1845.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,0.6,Mumbai,2025-12,daylight,cart,False,train
IMG901846,img/placeholder/1846.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,36.6,Mumbai,2026-05,flash,floor_mat,True,train
IMG901847,img/placeholder/1847.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,15.9,Mumbai,2026-03,indoor_tube,shop_counter,False,train
IMG901848,img/placeholder/1848.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,137.2,Pune,2026-07,indoor_tube,cluttered_yard,False,train
IMG901849,img/placeholder/1849.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,62.0,Aurangabad,2026-06,indoor_tube,cluttered_yard,True,train
IMG901850,img/placeholder/1850.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,30.1,Mumbai,2026-06,shade,shop_counter,False,val
IMG901851,img/placeholder/1851.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,7.1,Mumbai,2026-03,daylight,cart,False,train
IMG901852,img/placeholder/1852.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,12.6,Pune,2026-07,shade,floor_mat,False,train
IMG901853,img/placeholder/1853.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,19.7,Aurangabad,2025-09,low_light,cart,True,test
IMG901854,img/placeholder/1854.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,6.4,Nagpur,2026-08,daylight,cart,True,test
IMG901855,img/placeholder/1855.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,37.7,Nashik,2025-11,shade,plain,True,train
IMG901856,img/placeholder/1856.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,3.9,Nagpur,2025-08,indoor_tube,cluttered_yard,False,train
IMG901857,img/placeholder/1857.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,1.8,Pune,2026-08,daylight,cluttered_yard,True,train
IMG901858,img/placeholder/1858.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,10.2,Mumbai,2025-04,low_light,floor_mat,True,train
IMG901859,img/placeholder/1859.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,65.8,Nagpur,2025-05,shade,shop_counter,False,train
IMG901860,img/placeholder/1860.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,13.8,Mumbai,2025-10,daylight,cart,True,train
IMG901861,img/placeholder/1861.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,12.1,Nagpur,2025-09,daylight,cluttered_yard,False,train
IMG901862,img/placeholder/1862.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,87.2,Mumbai,2025-09,shade,plain,True,train
IMG901863,img/placeholder/1863.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,148.0,Mumbai,2025-06,indoor_tube,cluttered_yard,True,train
IMG901864,img/placeholder/1864.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,19.3,Pimpri-Chinchwad,2026-02,indoor_tube,cluttered_yard,False,train
IMG901865,img/placeholder/1865.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,10.1,Mumbai,2026-01,shade,shop_counter,True,train
IMG901866,img/placeholder/1866.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,2.0,Aurangabad,2025-12,daylight,cart,False,test
IMG901867,img/placeholder/1867.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,35.2,Mumbai,2025-05,shade,cluttered_yard,False,val
IMG901868,img/placeholder/1868.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,71.4,Pimpri-Chinchwad,2026-01,daylight,shop_counter,True,train
IMG901869,img/placeholder/1869.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,37.3,Pune,2025-05,low_light,cluttered_yard,False,test
IMG901870,img/placeholder/1870.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,6.2,Aurangabad,2026-08,low_light,cluttered_yard,True,train
IMG901871,img/placeholder/1871.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,37.9,Aurangabad,2026-03,indoor_tube,cluttered_yard,False,train
IMG901872,img/placeholder/1872.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,12.9,Nashik,2025-11,shade,plain,False,train
IMG901873,img/placeholder/1873.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,7.4,Mumbai,2026-03,indoor_tube,cart,False,train
IMG901874,img/placeholder/1874.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,39.6,Pune,2025-06,shade,cart,False,train
IMG901875,img/placeholder/1875.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,6.1,Nashik,2025-09,daylight,cart,False,train
IMG901876,img/placeholder/1876.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,4.6,Nashik,2026-06,daylight,floor_mat,True,val
IMG901877,img/placeholder/1877.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,13.1,Pune,2026-07,shade,cluttered_yard,False,train
IMG901878,img/placeholder/1878.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,28.6,Mumbai,2025-05,daylight,cart,False,train
IMG901879,img/placeholder/1879.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,35.4,Mumbai,2026-07,indoor_tube,shop_counter,False,train
IMG901880,img/placeholder/1880.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,5.3,Mumbai,2025-07,low_light,cluttered_yard,False,val
IMG901881,img/placeholder/1881.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,37.2,Mumbai,2025-07,daylight,cluttered_yard,False,train
IMG901882,img/placeholder/1882.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,7.3,Nagpur,2025-07,shade,shop_counter,False,train
IMG901883,img/placeholder/1883.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,23.4,Nagpur,2025-09,indoor_tube,cart,False,train
IMG901884,img/placeholder/1884.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,79.3,Nagpur,2025-12,indoor_tube,plain,False,val
IMG901885,img/placeholder/1885.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,45.0,Pimpri-Chinchwad,2025-04,daylight,floor_mat,True,train
IMG901886,img/placeholder/1886.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,47.3,Pune,2026-04,low_light,cluttered_yard,True,train
IMG901887,img/placeholder/1887.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,8.7,Aurangabad,2025-06,indoor_tube,floor_mat,True,val
IMG901888,img/placeholder/1888.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,62.1,Pimpri-Chinchwad,2026-05,shade,cart,True,train
IMG901889,img/placeholder/1889.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,7.2,Mumbai,2026-02,daylight,cluttered_yard,True,train
IMG901890,img/placeholder/1890.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,7.8,Pimpri-Chinchwad,2025-10,shade,cluttered_yard,True,val
IMG901891,img/placeholder/1891.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,6.3,Aurangabad,2026-08,daylight,shop_counter,True,val
IMG901892,img/placeholder/1892.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,63.9,Nagpur,2026-04,flash,plain,False,train
IMG901893,img/placeholder/1893.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,45.3,Aurangabad,2026-07,daylight,shop_counter,False,train
IMG901894,img/placeholder/1894.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,16.3,Mumbai,2026-01,daylight,cart,False,train
IMG901895,img/placeholder/1895.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,17.7,Pune,2025-07,shade,cart,False,test
IMG901896,img/placeholder/1896.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,4.3,Mumbai,2026-01,low_light,cluttered_yard,False,test
IMG901897,img/placeholder/1897.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,95.6,Nashik,2025-07,shade,floor_mat,True,train
IMG901898,img/placeholder/1898.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,26.3,Mumbai,2025-08,daylight,cluttered_yard,False,train
IMG901899,img/placeholder/1899.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,53.5,Aurangabad,2026-07,low_light,floor_mat,True,val
IMG901900,img/placeholder/1900.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,1.2,Mumbai,2026-04,indoor_tube,plain,True,train
IMG901901,img/placeholder/1901.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,45.8,Mumbai,2025-04,daylight,cluttered_yard,False,test
IMG901902,img/placeholder/1902.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,38.6,Mumbai,2025-10,daylight,cluttered_yard,True,train
IMG901903,img/placeholder/1903.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,78.2,Aurangabad,2025-06,daylight,floor_mat,False,train
IMG901904,img/placeholder/1904.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,4.3,Aurangabad,2025-06,low_light,floor_mat,True,test
IMG901905,img/placeholder/1905.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,61.2,Aurangabad,2025-07,low_light,cluttered_yard,False,train
IMG901906,img/placeholder/1906.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,8.6,Aurangabad,2025-05,daylight,cluttered_yard,False,train
IMG901907,img/placeholder/1907.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,5.4,Mumbai,2025-10,daylight,cart,False,train
IMG901908,img/placeholder/1908.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,8.1,Nagpur,2025-06,daylight,floor_mat,True,train
IMG901909,img/placeholder/1909.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,14.7,Nashik,2025-06,daylight,shop_counter,True,train
IMG901910,img/placeholder/1910.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,67.9,Nashik,2026-08,shade,plain,False,train
IMG901911,img/placeholder/1911.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,55.3,Mumbai,2025-03,shade,cluttered_yard,True,val
IMG901912,img/placeholder/1912.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,52.6,Mumbai,2026-05,daylight,cluttered_yard,False,train
IMG901913,img/placeholder/1913.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,22.4,Aurangabad,2025-04,daylight,cluttered_yard,False,train
